country,match_type,keyword,campaign,current_bid,sweet_spot_bid,recommended_bid,action,impressions,orders,acos
US,EXACT,kw-3w-8d51c4,US-Campaign-74CFDA,0.86,0.2222651261781696,0.86,maintain,86381,26,0.0743220097059663
US,BROAD,kw-3w-92a3ab,US-Campaign-8B9F1A,0.46,0.1107136970496126,0.2801420838971583,decrease,86373,27,0.0468665942112634
US,BROAD,kw-3w-5beae0,US-Campaign-E2FF57,0.21,0.1107136970496126,0.21,maintain,86368,39,0.1904150741153406
FR,BROAD,keyword-7eeddc,FR-Campaign-E27774,0.34,0.26,0.2232843137254902,decrease,86342,117,0.0928785627267494
DE,BROAD,keyword-66c6dc,DE-Campaign-E31745,0.27,0.184690067214339,0.2288114104595879,decrease,86334,2,0.0408027821285407
UK,BROAD,kw-3w-d2976a,UK-Campaign-EA11FF,0.36,0.1852514619883041,0.2276313213703099,decrease,86295,54,0.0652100287026297
US,BROAD,keyword-dfdd6c,US-Campaign-D57886,0.4,0.1107136970496126,0.2801420838971583,decrease,86273,4,0.337772978161747
CA,PHRASE,keyword-bbe810,CA-Campaign-C60015,0.7,0.2890287277701778,0.5994039735099338,decrease,86262,17,0.1017429464856797
CA,PHRASE,keyword-424377,CA-Campaign-95A220,0.6,0.2890287277701778,0.5994039735099338,decrease,86259,27,0.0912975075016018
DE,PHRASE,keyword-6c042c,DE-Campaign-4CF51D,0.54,0.0757186081694402,0.259519014177819,decrease,86244,89,0.0671929259710691
FR,PHRASE,keyword-d13b48,FR-Campaign-C8E6D3,0.28,0.1539078498293515,0.25,decrease,86241,19,0.1908702382727922
CA,BROAD,kw-4w-f5d5e7,CA-Campaign-E57D86,0.37,0.2935599159074982,0.37,maintain,86233,62,0.147150135112358
US,BROAD,keyword-279efb,US-Campaign-70D88F,1.06,0.1107136970496126,0.2801420838971583,decrease,86224,13,0.173706206115788
CA,EXACT,keyword-02a1fd,CA-Campaign-4B0DED,1.0,0.3397612359550562,0.5350323732976111,decrease,86223,105,0.0446632365808194
DE,BROAD,keyword-a046fa,DE-Campaign-997038,0.44,0.184690067214339,0.2288114104595879,decrease,86201,30,0.1779586169319934
UK,PHRASE,keyword-0940e8,UK-Campaign-224730,0.24,0.1614092953523238,0.23,decrease,86154,2,0.6140953657923406
CA,BROAD,keyword-10b50a,CA-Campaign-973C66,0.6,0.2935599159074982,0.41,decrease,86132,3,0.1561579912227098
DE,EXACT,keyword-77c0dc,DE-Campaign-D1FD2A,0.75,0.153262599469496,0.25,decrease,86068,58,0.1756641728341274
FR,BROAD,kw-3w-8db5e1,FR-Campaign-0694E3,0.38,0.26,0.2232843137254902,decrease,86060,1,0.6417250838159098
DE,BROAD,keyword-79dc52,DE-Campaign-1E27D4,0.6,0.184690067214339,0.2288114104595879,decrease,86058,71,0.0836063637437421
US,BROAD,kw-3w-945f6c,US-Campaign-DD9933,0.3,0.1107136970496126,0.2801420838971583,decrease,86058,5,0.1240343005814107
DE,EXACT,keyword-5b76fe,DE-Campaign-B1BDB9,0.3,0.153262599469496,0.25,decrease,86032,8,0.2096237264198527
US,BROAD,kw-3w-2b6bfc,Campaign-FFA048,0.32,0.1107136970496126,0.2801420838971583,decrease,86023,0,3725.999999999999
CA,EXACT,keyword-5b351e,CA-Campaign-636DF5,0.4,0.3397612359550562,0.4,maintain,85994,34,0.0537080157975743
UK,BROAD,keyword-685647,UK-Campaign-D4E6CE,0.2,0.1852514619883041,0.2,maintain,85981,34,0.0988044544691353
US,BROAD,keyword-e5cdf2,US-Campaign-43A15C,0.75,0.1107136970496126,0.2801420838971583,decrease,85969,15,0.5393172562562272
US,BROAD,keyword-4e3116,US-Campaign-FEE80A,0.5,0.1107136970496126,0.2801420838971583,decrease,85962,48,0.0362002767445524
US,BROAD,keyword-d0b9e5,US-Campaign-85AD80,0.7,0.1107136970496126,0.2801420838971583,decrease,85955,259,0.1175250215069556
DE,PHRASE,keyword-af6cc3,DE-Campaign-4547A6,0.31,0.0757186081694402,0.259519014177819,decrease,85953,23,0.1329778595788448
US,PHRASE,kw-3w-8b43e2,US-Campaign-72A75D,1.21,0.1604592968007602,0.2876117268501966,decrease,85943,39,0.116831119544592
US,PHRASE,keyword-2ef652,US-Campaign-8842CD,0.8,0.1604592968007602,0.2876117268501966,decrease,85940,11,0.106736899294561
US,BROAD,keyword-f018c2,US-Campaign-13FE09,0.75,0.1107136970496126,0.2801420838971583,decrease,85936,3,0.1872178781973804
CA,BROAD,keyword-580061,CA-Campaign-8D9A37,0.45,0.2935599159074982,0.41,decrease,85913,14,0.0721561266458718
CA,BROAD,kw-4w-d7fa46,CA-Campaign-D9ABEA,0.55,0.2935599159074982,0.41,decrease,85909,14,0.0683706296178456
US,BROAD,keyword-3f1255,US-Campaign-07C055,0.75,0.1107136970496126,0.2801420838971583,decrease,85869,99,0.0362631985093448
US,BROAD,kw-3w-d88823,US-Campaign-66F1AF,0.45,0.1107136970496126,0.2801420838971583,decrease,85864,4,0.179332927200731
US,BROAD,keyword-6a7c1b,Campaign-971FE6,1.14,0.1107136970496126,0.2801420838971583,decrease,85858,7,0.5146462147451757
MX,EXACT,kw-3w-6cfbb5,MX-Campaign-EE41C6,6.0,2.399642857142857,6.0,maintain,85840,4,0.332426579336573
CA,PHRASE,keyword-225ea5,CA-Campaign-2A24E8,0.8,0.2890287277701778,0.5994039735099338,decrease,85838,28,0.153276177955553
US,BROAD,kw-3w-f69714,US-Campaign-147E8C,0.82,0.1107136970496126,0.2801420838971583,decrease,85823,44,0.152768556039552
DE,BROAD,keyword-f3fdfe,DE-Campaign-57F8D2,0.26,0.184690067214339,0.2288114104595879,decrease,85820,16,0.1008050540378737
US,BROAD,keyword-13f2fa,US-Campaign-6B44B8,0.59,0.1107136970496126,0.2801420838971583,decrease,85817,36,0.1162215021137591
CA,BROAD,kw-3w-b81b2c,CA-Campaign-A88C0A,0.55,0.2935599159074982,0.41,decrease,85802,2,0.0989651820936481
DE,BROAD,keyword-8f11f5,DE-Campaign-DB9F1A,0.29,0.184690067214339,0.2288114104595879,decrease,85798,24,0.3358582566295534
CA,EXACT,kw-3w-71a7c9,CA-Campaign-07D8FD,0.85,0.3397612359550562,0.5350323732976111,decrease,85789,11,0.3348198782739019
US,BROAD,keyword-6f26c5,US-Campaign-B232A0,0.55,0.1107136970496126,0.2801420838971583,decrease,85758,22,0.1350012622635432
CA,BROAD,keyword-536059,CA-Campaign-1D5210,0.6,0.2935599159074982,0.41,decrease,85745,1,0.5444697833523375
CA,EXACT,keyword-c9ae40,CA-Campaign-842062,0.7,0.3397612359550562,0.5350323732976111,decrease,85738,0,4966.0
DE,BROAD,keyword-9aa47c,DE-Campaign-A769DE,0.28,0.184690067214339,0.2288114104595879,decrease,85734,20,0.0779361117951696
US,BROAD,keyword-939392,US-Campaign-4F9F7B,0.4,0.1107136970496126,0.2801420838971583,decrease,85710,39,0.1926508385972555
US,EXACT,kw-3w-06331b,US-Campaign-32F441,0.93,0.2222651261781696,0.93,maintain,85703,22,0.0662907577573974
FR,EXACT,kw-3w-9f3ab1,FR-Campaign-5A6465,0.33,0.2731457431457432,0.25,decrease,85699,10,0.1930344304346255
US,BROAD,keyword-2810f4,US-Campaign-7F812B,0.84,0.1107136970496126,0.2801420838971583,decrease,85688,125,0.0751857261198511
US,BROAD,kw-3w-a97cb3,US-Campaign-C02BD3,0.52,0.1107136970496126,0.2801420838971583,decrease,85682,36,0.1601942861263056
CA,PHRASE,keyword-78f915,CA-Campaign-51DD31,0.6,0.2890287277701778,0.5994039735099338,decrease,85651,8,0.2927486978685679
US,BROAD,kw-4w-758114,US-Campaign-1CFC38,0.9,0.1107136970496126,0.2801420838971583,decrease,85638,20,0.1088974765592523
US,BROAD,keyword-97a343,US-Campaign-3B3725,0.58,0.1107136970496126,0.2801420838971583,decrease,85638,24,0.2361616528846252
US,BROAD,kw-4w-06c709,US-Campaign-109FA0,0.3,0.1107136970496126,0.2801420838971583,decrease,85634,1,0.1496797210735425
ES,BROAD,kw-3w-7f0e24,ES-Campaign-483CAE,0.19,0.1474180865006553,0.19,maintain,85613,30,0.0336772824871841
IT,BROAD,kw-10w-28cbbf,IT-Campaign-7F7FC0,0.12,0.1387337278106508,0.12,maintain,85605,0,629.0
CA,BROAD,kw-3w-bae1cd,CA-Campaign-9EA22F,0.32,0.2935599159074982,0.32,maintain,85589,19,0.1264654646487662
US,BROAD,kw-4w-5d77e4,US-Campaign-9904FF,0.75,0.1107136970496126,0.2801420838971583,decrease,85586,44,0.0682923643826671
US,BROAD,keyword-ce22b7,Campaign-F22506,0.37,0.1107136970496126,0.2801420838971583,decrease,85574,7,0.2040347293156282
IT,EXACT,kw-4w-1a35cb,IT-Campaign-CC1D6E,0.21,0.1316693679092382,0.1976331877729258,decrease,85501,4,0.0733198351573232
US,BROAD,keyword-a843d9,US-Campaign-6F379E,1.0,0.1107136970496126,0.2801420838971583,decrease,85499,47,0.0805633785128741
UK,BROAD,kw-8w-a8a76a,UK-Campaign-3B056B,0.26,0.1852514619883041,0.2276313213703099,decrease,85478,45,0.1082656350741457
US,BROAD,keyword-bd081f,US-Campaign-D61C22,0.25,0.1107136970496126,0.25,maintain,85477,43,0.1972070817372336
US,BROAD,kw-4w-6455e4,US-Campaign-F33838,0.45,0.1107136970496126,0.2801420838971583,decrease,85447,19,0.1612029714833453
IT,EXACT,kw-5w-35a7b2,IT-Campaign-9B72FF,0.21,0.1316693679092382,0.1976331877729258,decrease,85443,21,0.2080040698660335
US,EXACT,kw-4w-055f9d,US-Campaign-CA53B6,1.2,0.2222651261781696,1.2,maintain,85406,3,0.2968348499047734
US,BROAD,keyword-6f3e62,US-Campaign-793A19,0.13,0.1107136970496126,0.13,maintain,85391,190,0.0278056266213335
CA,BROAD,keyword-4909c5,CA-Campaign-6A1C71,0.68,0.2935599159074982,0.41,decrease,85358,17,0.0359295613060659
DE,BROAD,keyword-a42a94,DE-Campaign-666CF1,0.44,0.184690067214339,0.2288114104595879,decrease,85333,44,0.128844611528822
CA,PHRASE,keyword-320acf,CA-Campaign-3E8AF8,0.75,0.2890287277701778,0.5994039735099338,decrease,85319,20,0.1064679802307581
US,BROAD,kw-4w-d724ab,US-Campaign-21C1B0,0.7,0.1107136970496126,0.2801420838971583,decrease,85311,24,0.0336658524270254
US,PHRASE,keyword-d77de1,US-Campaign-A104D5,0.8,0.1604592968007602,0.2876117268501966,decrease,85300,6,0.8347221071813137
US,BROAD,kw-3w-0791ee,US-Campaign-BA8E26,0.49,0.1107136970496126,0.2801420838971583,decrease,85293,6,0.1007666333963345
CA,EXACT,keyword-0de158,CA-Campaign-74A8EA,0.8,0.3397612359550562,0.5350323732976111,decrease,85292,30,0.1342646304940237
CA,BROAD,keyword-e2cc84,CA-Campaign-376D9F,0.65,0.2935599159074982,0.41,decrease,85289,5,0.1653397844732791
CA,BROAD,keyword-47523e,CA-Campaign-EFB68F,0.5,0.2935599159074982,0.41,decrease,85284,6,0.0202894245733215
US,EXACT,kw-4w-ec51ab,US-Campaign-288739,0.7,0.2222651261781696,0.7,maintain,85279,16,0.4193022726078043
US,BROAD,keyword-e9fc4d,US-Campaign-CD5433,0.85,0.1107136970496126,0.2801420838971583,decrease,85257,23,0.1163467300042594
US,BROAD,keyword-c6ff37,US-Campaign-86CCFB,0.4,0.1107136970496126,0.2801420838971583,decrease,85255,18,0.2452617387020664
ES,BROAD,kw-5w-339f48,ES-Campaign-89D1AB,0.59,0.1474180865006553,0.1971257651641625,decrease,85250,0,3188.0
US,BROAD,kw-3w-12941c,US-Campaign-8B9F1A,0.22,0.1107136970496126,0.22,maintain,85214,51,0.077083002540489
US,BROAD,keyword-251bb3,US-Campaign-0D28B1,0.75,0.1107136970496126,0.2801420838971583,decrease,85197,22,0.2131778891414117
UK,PHRASE,keyword-15c17a,UK-Campaign-9D6E44,0.26,0.1614092953523238,0.23,decrease,85170,11,0.0942685451699237
FR,EXACT,keyword-0acc11,FR-Campaign-31D147,0.55,0.2731457431457432,0.25,decrease,85165,32,0.0927141092442438
CA,EXACT,kw-3w-3b9c58,CA-Campaign-7E1305,0.7,0.3397612359550562,0.5350323732976111,decrease,85160,42,0.1117758483545225
CA,BROAD,kw-3w-11fae2,CA-Campaign-EC286F,0.55,0.2935599159074982,0.41,decrease,85145,18,0.0546569906740704
DE,BROAD,keyword-7587d6,DE-Campaign-ED9A3E,0.3,0.184690067214339,0.2288114104595879,decrease,85140,13,0.1620659035191012
US,BROAD,keyword-2a6c00,US-Campaign-431F86,0.2,0.1107136970496126,0.2,maintain,85110,126,0.0353783569050588
CA,BROAD,keyword-4b310c,CA-Campaign-D29D36,0.53,0.2935599159074982,0.41,decrease,85094,35,0.0689112701572171
CA,PHRASE,keyword-15e74d,CA-Campaign-CBED31,1.0,0.2890287277701778,0.5994039735099338,decrease,85091,20,0.0290319144269753
US,BROAD,keyword-20b329,US-Campaign-EC81DD,0.4,0.1107136970496126,0.2801420838971583,decrease,85065,1,1.0929332042594384
CA,BROAD,keyword-a5b9b3,CA-Campaign-83C918,0.6,0.2935599159074982,0.41,decrease,85050,2,0.3018940486491683
US,EXACT,kw-3w-83c484,US-Campaign-C2984D,0.7,0.2222651261781696,0.7,maintain,85049,1,0.3602584814216478
US,PHRASE,keyword-a507c6,US-Campaign-9F2B1F,0.33,0.1604592968007602,0.2876117268501966,decrease,85037,55,0.2169871169236775
US,EXACT,kw-6w-ece246,US-Campaign-C845EF,0.27,0.2222651261781696,0.27,maintain,85023,2,0.7845387286728068
DE,BROAD,kw-3w-951c81,DE-Campaign-0D25CA,0.3,0.184690067214339,0.2288114104595879,decrease,85020,11,0.1675409118170654
US,PHRASE,kw-4w-d50374,US-Campaign-3FEE71,0.73,0.1604592968007602,0.2876117268501966,decrease,85001,36,0.1039444407307313
US,EXACT,kw-3w-152952,US-Campaign-3BF627,0.51,0.2222651261781696,0.51,maintain,84960,42,0.0609480618387253
US,BROAD,keyword-b1161a,US-Campaign-FCFB04,0.6,0.1107136970496126,0.2801420838971583,decrease,84951,6,0.1604938271604938
FR,BROAD,keyword-a66cd7,FR-Campaign-47179B,0.2,0.26,0.25,increase,84935,5,0.3116114506272113
DE,BROAD,keyword-8afb48,DE-Campaign-9D3276,0.32,0.184690067214339,0.2288114104595879,decrease,84924,40,0.2701421144807249
CA,BROAD,keyword-17466e,CA-Campaign-20499A,0.45,0.2935599159074982,0.41,decrease,84887,3,0.1275856307435254
CA,BROAD,kw-3w-56c838,CA-Campaign-74A824,0.49,0.2935599159074982,0.41,decrease,84853,26,0.0221638046020324
CA,BROAD,kw-3w-27fbe9,CA-Campaign-0E1ABB,0.49,0.2935599159074982,0.41,decrease,84811,60,0.1125889266934735
CA,BROAD,kw-3w-a85eae,CA-Campaign-F02BD2,0.35,0.2935599159074982,0.35,maintain,84808,1,0.4233318603623509
US,PHRASE,kw-4w-63f380,US-Campaign-B87C9B,0.28,0.1604592968007602,0.28,maintain,84756,33,0.0631316160041223
ES,PHRASE,keyword-e1359a,ES-Campaign-D7EA3C,0.21,0.1250119331742243,0.21,maintain,84610,0,2406.0
US,EXACT,kw-3w-06331b,US-Campaign-C420F4,0.96,0.2222651261781696,0.96,maintain,84536,29,0.0649372156400169
CA,EXACT,kw-6w-1205c8,CA-Campaign-807BAA,0.5,0.3397612359550562,0.5,maintain,84477,10,0.2114083455731862
CA,BROAD,keyword-9ce6d6,CA-Campaign-30DDEF,0.4,0.2935599159074982,0.4,maintain,84416,23,0.0829158733386324
ES,PHRASE,keyword-b904ab,ES-Campaign-6B39AB,0.2,0.1250119331742243,0.2,maintain,84379,17,0.2176824501172711
CA,EXACT,keyword-5542b2,CA-Campaign-E8801E,0.48,0.3397612359550562,0.48,maintain,84354,67,0.1413765782775071
CA,EXACT,keyword-44cfac,CA-Campaign-2FEB85,0.43,0.3397612359550562,0.43,maintain,84345,25,0.1685234494712251
IT,PHRASE,keyword-150448,IT-Campaign-D47A75,0.13,0.112657200811359,0.13,maintain,84342,44,0.0433013721311792
US,EXACT,keyword-a843d9,US-Campaign-7AF564,1.2,0.2222651261781696,1.2,maintain,84208,19,0.28190107182716
US,EXACT,kw-4w-42d3e0,US-Campaign-81C4F5,0.2,0.2222651261781696,0.2222651261781696,increase,84152,26,0.1917033869579954
FR,BROAD,kw-5w-24caf2,FR-Campaign-45876F,0.24,0.26,0.25,increase,84097,3,0.0883404112180969
US,EXACT,kw-3w-8df929,US-Campaign-6A3750,1.1,0.2222651261781696,1.1,maintain,84067,26,0.2460953268126067
US,EXACT,kw-4w-8abbf1,US-Campaign-02E02A,1.0,0.2222651261781696,1.0,maintain,83998,21,0.2133435870503057
CA,BROAD,keyword-ef36cf,CA-Campaign-60C73B,0.33,0.2935599159074982,0.33,maintain,83915,3,0.1784844796104686
US,EXACT,keyword-2d787e,US-Campaign-08D0AD,0.98,0.2222651261781696,0.98,maintain,83811,82,0.1048139134996502
US,EXACT,kw-5w-37dc19,US-Campaign-587608,0.42,0.2222651261781696,0.42,maintain,83784,20,0.0929948874338505
CA,PHRASE,keyword-609cb0,CA-Campaign-DBF6FF,0.28,0.2890287277701778,0.2890287277701778,increase,83747,14,0.6384529300979883
CA,PHRASE,keyword-061246,CA-Campaign-0B9FC1,0.37,0.2890287277701778,0.37,maintain,83541,12,0.4487931034482759
CA,BROAD,kw-3w-a23969,CA-Campaign-569F9E,0.32,0.2935599159074982,0.32,maintain,83497,53,0.1490154965108278
FR,BROAD,kw-3w-6a4467,FR-Campaign-542C74,0.23,0.26,0.25,increase,83479,18,0.1771033181317817
ES,PHRASE,keyword-6c627c,ES-Campaign-BBA463,0.21,0.1250119331742243,0.21,maintain,83455,1,0.511484875109828
ES,PHRASE,keyword-b76ef2,ES-Campaign-E2D05A,0.2,0.1250119331742243,0.2,maintain,83449,7,0.2270683934496414
FR,PHRASE,kw-3w-78f3cd,FR-Campaign-75C167,0.25,0.1539078498293515,0.25,maintain,83394,51,0.1214842338855343
US,EXACT,kw-4w-3e86dc,US-Campaign-FDFBA1,1.1,0.2222651261781696,1.1,maintain,83389,438,0.0600660680792739
FR,EXACT,keyword-e77e02,FR-Campaign-3D9BF8,0.17,0.2731457431457432,0.25,increase,83327,28,0.3257243846170127
US,BROAD,keyword-2d5563,US-Campaign-684729,0.2,0.1107136970496126,0.2,maintain,83129,12,0.1402843309587689
US,EXACT,keyword-8251ec,US-Campaign-C2EFCB,0.45,0.2222651261781696,0.45,maintain,83013,0,4178.0
DE,BROAD,keyword-150448,DE-Campaign-CA9F7D,0.21,0.184690067214339,0.21,maintain,82895,35,0.0369407920329884
US,EXACT,kw-3w-83ba88,US-Campaign-97A7BD,0.68,0.2222651261781696,0.68,maintain,82879,23,0.2807332664166094
US,EXACT,kw-4w-58bbe5,US-Campaign-7ABC83,1.01,0.2222651261781696,1.01,maintain,82861,83,0.0801973063365007
US,EXACT,kw-3w-118a21,US-Campaign-180C5F,0.8,0.2222651261781696,0.8,maintain,82835,69,0.0931679308244438
IT,BROAD,kw-3w-cffa66,IT-Campaign-7F7FC0,0.12,0.1387337278106508,0.12,maintain,82817,0,599.0
US,EXACT,keyword-a843d9,us-Campaign-0A4B85,0.93,0.2222651261781696,0.93,maintain,82693,34,0.0873942978310298
CA,BROAD,kw-4w-701b83,CA-Campaign-98C98A,0.27,0.2935599159074982,0.2935599159074982,increase,82655,4,0.0387472487160674
US,EXACT,kw-3w-0a7ab0,US-Campaign-03C4F4,0.66,0.2222651261781696,0.66,maintain,82646,29,0.1556471066850787
UK,PHRASE,keyword-69f1cc,UK-Campaign-B4A425,0.21,0.1614092953523238,0.21,maintain,82453,17,0.2607673347603295
CA,EXACT,keyword-4b310c,CA-Campaign-5DC111,0.46,0.3397612359550562,0.46,maintain,82431,17,0.1304144545404211
US,BROAD,keyword-d0a1e4,US-Campaign-557930,0.23,0.1107136970496126,0.23,maintain,82377,35,0.0552193028161675
FR,BROAD,kw-3w-78f3cd,FR-Campaign-75C167,0.21,0.26,0.25,increase,82353,55,0.0960416132117282
ES,PHRASE,kw-3w-64545e,ES-Campaign-6FE91C,0.2,0.1250119331742243,0.2,maintain,82287,12,0.2952426416839467
US,EXACT,kw-4w-18c1d6,US-Campaign-6255F1,0.7,0.2222651261781696,0.7,maintain,82282,11,0.2819163765556977
CA,EXACT,keyword-da2f7e,CA-Campaign-EF9A43,0.34,0.3397612359550562,0.34,maintain,82218,8,0.682285377705787
US,EXACT,keyword-5dec1c,US-Campaign-4714D0,0.43,0.2222651261781696,0.43,maintain,82095,34,0.1011296861214109
US,PHRASE,kw-3w-ce831e,US-Campaign-BBABF2,0.25,0.1604592968007602,0.25,maintain,81958,18,0.150392717353247
US,PHRASE,keyword-2fd894,US-Campaign-217866,0.16,0.1604592968007602,0.1604592968007602,increase,81899,0,1062.0
US,BROAD,kw-3w-c9b386,US-Campaign-F79705,0.19,0.1107136970496126,0.19,maintain,81830,2,0.0545140533162483
US,BROAD,keyword-89a13e,US-Campaign-C63546,0.16,0.1107136970496126,0.16,maintain,81815,3,0.2391199148304674
FR,PHRASE,kw-3w-2f4455,FR-Campaign-77D673,0.2,0.1539078498293515,0.2,maintain,81778,7,0.3201139351446099
US,EXACT,kw-3w-fd6350,US-Campaign-242F6E,0.82,0.2222651261781696,0.82,maintain,81758,48,0.0693005701437404
US,BROAD,kw-3w-cfbd8c,US-Campaign-B3599D,0.23,0.1107136970496126,0.23,maintain,81735,8,0.0466070355475431
US,EXACT,keyword-39502f,US-Campaign-926036,0.5,0.2222651261781696,0.5,maintain,81641,15,0.044796753627801
FR,EXACT,kw-4w-6b68f2,FR-Campaign-94BD80,0.25,0.2731457431457432,0.25,maintain,81641,6,0.0424979958574271
US,EXACT,kw-6w-b5639c,US-Campaign-748C8A,1.4,0.2222651261781696,1.4,maintain,81588,29,0.5914147718022468
US,BROAD,kw-3w-4a495b,US-Campaign-A33EDF,0.18,0.1107136970496126,0.18,maintain,81561,3,0.1776639482375143
US,EXACT,kw-3w-6f8f1f,US-Campaign-2671A0,1.03,0.2222651261781696,1.03,maintain,81545,6,0.1261462077768496
US,BROAD,kw-3w-4fe723,US-Campaign-7F4A12,0.25,0.1107136970496126,0.25,maintain,81472,19,0.159966049088197
US,PHRASE,keyword-c9bb2d,US-Campaign-56389F,0.28,0.1604592968007602,0.28,maintain,81446,48,0.0446067676120135
CA,BROAD,kw-3w-859313,CA-Campaign-B1DC00,0.4,0.2935599159074982,0.4,maintain,81444,2,0.1217833632555356
FR,BROAD,kw-3w-5e345a,FR-Campaign-1D5E04,0.2,0.26,0.25,increase,81415,11,0.1525663359337524
US,EXACT,kw-3w-9d2a53,US-Campaign-FA779B,0.97,0.2222651261781696,0.97,maintain,81397,48,0.0890095836301236
UK,EXACT,kw-3w-ed5e62,UK-Campaign-89FBAD,0.13,0.1729739130434782,0.1729739130434782,increase,81333,32,0.0845641078489333
US,EXACT,kw-3w-16027d,US-Campaign-366C8B,0.3,0.2222651261781696,0.3,maintain,81322,35,0.2349063627976239
US,BROAD,kw-3w-aead13,US-Campaign-8C0977,0.24,0.1107136970496126,0.24,maintain,81246,23,0.0511986863711001
CA,BROAD,kw-3w-fb0f13,CA-Campaign-D1A14C,0.32,0.2935599159074982,0.32,maintain,81217,73,0.0524649867955648
US,BROAD,keyword-7fffde,US-Campaign-D235D8,0.2,0.1107136970496126,0.2,maintain,81163,78,0.1300518875776965
CA,PHRASE,kw-4w-def4b6,CA-Campaign-CBED31,0.45,0.2890287277701778,0.45,maintain,81153,14,0.031560287544453
US,BROAD,kw-3w-be3584,US-Campaign-8B7A3F,0.23,0.1107136970496126,0.23,maintain,81148,11,0.0405293486883974
US,EXACT,kw-4w-e31edd,US-Campaign-FCBB21,0.56,0.2222651261781696,0.56,maintain,81133,13,0.1603838282095517
US,EXACT,kw-6w-e927b5,US-Campaign-2C311E,0.37,0.2222651261781696,0.37,maintain,81128,27,0.0904146754896195
US,EXACT,kw-5w-b87ab7,US-Campaign-80C4BF,0.99,0.2222651261781696,0.99,maintain,81125,43,0.0590229619355833
US,EXACT,kw-3w-9a8d77,US-Campaign-B62158,0.59,0.2222651261781696,0.59,maintain,80826,72,0.0301098561863297
US,BROAD,kw-3w-e1cd67,US-Campaign-EA3462,0.05,0.1107136970496126,0.1107136970496126,increase,80815,5,0.0180670500771496
US,EXACT,kw-5w-6a8bd4,US-Campaign-6B9433,0.68,0.2222651261781696,0.68,maintain,80806,0,1787.0
CA,EXACT,keyword-7386f4,CA-Campaign-F0558C,0.29,0.3397612359550562,0.3397612359550562,increase,80770,41,0.1060928302615072
CA,PHRASE,kw-3w-61b7ee,CA-Campaign-AB821D,0.46,0.2890287277701778,0.46,maintain,80725,8,0.2109709996464477
US,BROAD,kw-3w-34fb5c,US-Campaign-D559D3,0.19,0.1107136970496126,0.19,maintain,80707,0,571.0
US,EXACT,keyword-5199fd,US-Campaign-3981DA,1.77,0.2222651261781696,1.77,maintain,80698,8,0.1315794214196931
IT,EXACT,kw-3w-4b2d38,IT-Campaign-56E9B2,0.14,0.1316693679092382,0.14,maintain,80655,13,0.1919294605809128
CA,PHRASE,keyword-d71338,CA-Campaign-6411CC,0.49,0.2890287277701778,0.49,maintain,80554,12,0.2053247588424437
US,EXACT,kw-3w-a79ec6,US-Campaign-90D98A,0.46,0.2222651261781696,0.46,maintain,80519,22,0.0799347363910542
US,EXACT,kw-4w-698531,US-Campaign-811F5E,0.11,0.2222651261781696,0.2222651261781696,increase,80519,8,0.6891638284562452
US,EXACT,kw-4w-61c227,US-Campaign-1D99B8,1.2,0.2222651261781696,1.2,maintain,80517,24,0.2843346974206349
US,BROAD,keyword-67cc12,US-Campaign-431F86,0.2,0.1107136970496126,0.2,maintain,80482,137,0.0435342663998279
